Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,,4.838904784,4.873551316,4.983570352,5.238709018,5.245917447,5.237618978,5.226005515,5.214191786,5.159049282,5.133186048,5.072938991,5.021306928,4.993427358,4.955532911,4.043361541,3.317709204,3.348595929,3.418954638,3.431147817,3.458728811,3.475046844,3.493847243,3.566530079,3.624084341,3.633868678,3.482932389,3.403283993,3.417666626,3.211477422,4.621976775,1.911150243,-1.065801557,0.557770562,1.143037084,0.903610241,1.224503461,2.001723498,1.697556204,1.244605223,3.086418141,6.459611629,6.335839024,4.689846189,4.021307838,3.553578971,3.235110806,3.23209989,3.546338957,3.752993792,3.794827824,3.696691448,3.628716359,3.552432158,3.477426003,3.385803567,3.39198558,3.405904669,3.366031029,3.347745277,3.327071705,3.282380292,3.226821588,3.195554815
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,,3.272739175,2.985015935,2.850540632,2.888586099,2.947991622,2.959065403,2.922016186,2.868368915,2.772400732,2.724304283,2.693114309,3.654833111,3.647936858,3.605548245,3.522987022,3.399775325,3.330653296,3.279224414,3.150309315,2.868886663,2.043777087,2.256801541,3.067648815,3.082534142,3.071389176,3.013411744,3.014716752,3.100861389,2.995218819,2.872495201,2.784007791,2.695924487,3.57553288,3.568172519,3.371238495,3.191081916,3.05189567,2.933200382,1.61565125,1.529443959,1.428389238,1.307038559,1.166057789,1.043545369,0.917230748,0.814524918,1.1000302,1.825574156,1.77085305,1.731093062,1.705590718,1.680586952,1.650195663,1.609564363,1.53844155,1.454219902,1.349833359,1.198460806,1.060564674,1.153976141,1.253590142,1.223189558,1.283352123
San Marino,SMR,Urban population growth (annual %),SP.URB.GROW,,4.385144867,4.333519011,4.211272743,4.140863078,4.061361639,3.790191102,3.740633171,4.014272716,2.453766114,0.516749327,4.305419987,5.788791739,5.865030686,5.554864495,4.945087971,4.658102228,4.328137757,4.117577709,3.775868798,3.408054395,3.150537287,2.777497109,2.426964757,2.068532385,2.016425503,1.906645068,1.330110433,0.467279078,1.151456906,1.430487969,1.405597955,1.474435192,2.042013559,1.916328904,1.862762089,1.811478478,1.821528448,1.938312908,1.917726362,1.921547975,2.22538282,2.47811205,2.288050443,1.897939818,1.729921542,1.816841969,1.656280219,1.342486859,1.419137719,1.992556536,3.001331978,2.157238748,0.669380041,0.506865522,0.726264492,0.962253073,0.820075061,0.452707962,0.207559447,-0.367282226,-0.647525637,-0.136697116,0.051663097
Somalia,SOM,Urban population growth (annual %),SP.URB.GROW,,5.553004243,5.552390983,5.530151782,5.368900076,5.197269745,5.185993773,5.162464918,5.149397477,5.122311957,5.119581281,5.079580326,5.061567071,5.075905199,4.978824801,4.305717805,3.439917285,3.605460817,8.085129094,13.37360768,9.52154436,1.681726452,1.237694477,4.106191863,4.571528799,4.967012216,5.04958872,4.579025967,1.221908789,-0.585227333,0.656454433,-2.710566198,-3.462906194,4.104811074,6.147469235,4.690076142,4.701551226,4.576865113,5.211653216,5.108350788,5.056560665,5.033490106,4.787004906,5.851187988,5.818927397,5.571826036,5.139478162,-4.502431934,7.46195782,6.898685411,6.825107263,5.778317921,3.164628167,4.595522096,4.817646207,4.676617337,5.082702201,5.223546902,4.911172118,4.921220362,4.698557758,4.416818057,4.330359821,4.306360435
Serbia,SRB,Urban population growth (annual %),SP.URB.GROW,,4.05165977,3.919790476,3.795206666,3.705543585,3.582076965,3.798295282,3.624852248,3.515825116,3.379359774,3.285376198,3.083561014,2.011115484,1.959157624,1.934079681,1.886117483,2.093361871,1.97307722,1.889222415,1.815923052,1.732477165,1.782174724,1.343484476,1.240021384,1.141961798,1.049788944,1.270077653,1.128997955,1.019655236,0.94042656,0.88487782,0.844698222,1.1087287,1.12569449,0.894360759,-0.99028858,0.33352358,0.14903871,0.049790199,0.063319744,0.105872503,0.249744543,0.32778917,0.203564081,0.184998993,0.112426649,0.017931653,0.005860135,-0.017905661,0.005137607,0.000673356,-0.386577989,-0.230267205,-0.28267414,-0.264171921,-0.291665657,-0.319220861,-0.295976068,-0.278572237,-0.237549081,-0.336030935,-0.58117636,-2.125951872,-0.277912075
Sub-Saharan Africa (excluding high income),SSA,Urban population growth (annual %),SP.URB.GROW,,4.568602071,4.645643392,4.76783274,4.859568393,4.922039742,4.859888082,4.878512068,4.92292822,4.958029885,4.873547109,5.024025472,5.06844694,5.078112275,5.056976973,5.081931241,5.067995546,4.950992768,5.071236429,4.905936815,4.726523705,4.869060717,4.885948244,4.880526169,4.969488655,5.172743917,5.265344531,5.241196789,5.10648246,4.998328967,4.909172561,4.367148087,4.250604055,4.221084132,4.14313544,4.034815621,3.857333282,3.839312807,3.831899129,3.830525633,3.847420641,4.068481107,4.098105374,4.095644098,4.113991373,4.162791391,4.153763081,4.033624848,4.29266879,4.284034721,4.286757915,4.27318257,4.208889418,4.196985716,4.207751114,4.233697047,4.13048905,4.056324073,4.071171507,4.033121847,4.000885316,3.924707281,3.859532038,3.84732856
South Sudan,SSD,Urban population growth (annual %),SP.URB.GROW,,1.282003738,1.32094779,1.332455118,1.575337674,1.624509856,1.190624544,1.005587023,1.099761432,1.096907001,1.080500199,1.48706868,1.840085072,2.091533113,2.290251995,2.285708671,2.272035825,2.257530739,2.274215887,2.266613277,2.254744564,2.271289708,2.273572483,4.795356981,8.364437725,8.33806706,8.444976526,7.554815727,4.364936325,3.65026928,6.821537545,8.257166405,7.61150052,5.904205361,3.238370688,3.832524174,3.25297982,3.587980267,2.727717464,3.388535461,5.197222505,5.250044121,5.232907861,5.251500034,5.318160093,5.3808127,5.448940137,5.489093825,5.483132248,5.319444622,6.017857449,6.257278786,5.400125249,4.790527746,2.100343262,1.036605467,0.113281993,-2.433886937,-1.116621664,1.939679926,3.00264211,2.877831901,3.127898076,3.256862448
Sub-Saharan Africa,SSF,Urban population growth (annual %),SP.URB.GROW,,4.569348367,4.646302742,4.768396236,4.860071136,4.92250038,4.860352772,4.878933076,4.923300138,4.958345352,4.873853754,5.024156482,5.068876242,5.078130356,5.057091498,5.08220315,5.068116584,4.951149967,5.069521073,4.904357271,4.725092655,4.867743116,4.884449024,4.878855547,4.968096098,5.171414656,5.263988848,5.2409374,5.105173343,4.997176202,4.9080718,4.366437063,4.249742981,4.220640244,4.142857561,4.034305146,3.856878727,3.838816051,3.831585571,3.830225444,3.846911711,4.067790627,4.098006748,4.094759853,4.113285132,4.162252744,4.153520532,4.033148401,4.292449177,4.283528756,4.286644947,4.272250615,4.208538313,4.196770574,4.207500213,4.233538928,4.130224035,4.056057632,4.070872555,4.032824777,4.000593942,3.924424843,3.861604805,3.84689063
Small states,SST,Urban population growth (annual %),SP.URB.GROW,,3.012055313,3.266178864,3.270814856,3.23734553,3.108148867,2.95348226,2.729602982,2.729960134,2.744067107,2.745717539,2.853023233,2.909106579,2.782131124,2.889559476,2.930832709,3.022042112,2.9794467,2.906327291,2.810480829,2.729984291,2.519150869,2.539327365,2.294748146,2.286269249,2.417382707,2.498111834,2.547679976,2.538858021,2.530838874,2.552669106,2.307059159,1.237942293,1.025827996,1.390204758,1.342131935,1.613895681,1.734145768,1.703747031,1.831287551,1.805616645,1.690091914,1.622055492,1.63009838,1.800500926,1.917610622,1.910827568,1.915561546,1.94725366,1.860237801,1.472549824,1.055194219,1.246648589,1.520008148,1.67862236,1.733223899,1.676775371,1.723605689,1.6649002,1.421852003,1.059266978,1.005112298,1.501290202,1.550470139
Sao Tome and Principe,STP,Urban population growth (annual %),SP.URB.GROW,,5.427895722,7.874938278,7.671196184,7.524061297,7.413253126,7.436335107,7.52251394,7.624602859,7.656849868,7.760401449,4.395232419,3.183227192,3.163484387,3.218491189,3.320380464,3.490762122,3.629922366,3.710658227,3.638294934,3.40308121,3.10956032,4.581309223,4.690530284,4.736981412,4.895658583,5.038195056,5.195647489,5.31742856,5.21929065,5.076538452,4.842112484,4.207128185,4.057292869,3.944034814,3.819091152,3.696457117,3.556053755,3.417264616,3.276115017,3.143531759,3.522874198,4.562917143,4.740257259,4.628564613,4.531505775,4.451084814,4.379162392,4.287140087,4.149585468,3.979161876,3.819543101,3.709585647,3.546621199,3.374667455,3.198619882,3.028694866,2.874220536,2.73153907,2.614595099,2.887483021,2.984518357,2.801696151,2.798185952
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,,3.582831001,3.726722063,3.836409849,3.528681648,2.924288938,2.897091358,2.899157398,2.891444691,2.859676382,2.787614686,2.631135659,3.651968122,4.554557618,4.187188345,3.822182899,3.472707157,3.107239689,2.762839035,2.38436935,2.778811867,0.314271749,0.494602022,0.674288408,0.9569374,1.297949569,1.447836012,1.253397188,1.432661894,1.649634414,1.183204338,0.89091455,0.959813007,0.790292792,1.095381787,1.957067443,2.23949844,2.129442851,2.049768073,1.980096195,1.908662522,1.847624022,1.794111421,1.733313256,1.448486705,1.017869529,1.017390982,1.025931714,1.026501002,1.025552276,1.019557817,1.002162924,0.971924317,0.937638602,0.934506435,0.961900435,1.009263561,1.046093718,1.070965509,1.156193605,1.202014633,1.076445724,0.954014569,0.993815398
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,,4.443109868,3.320323167,3.219864109,3.219076053,3.139861419,3.036719161,2.935636635,2.835962244,2.798946463,2.435692639,2.715029424,3.336186801,3.397517066,3.417756899,3.389953824,3.353195574,3.302840126,3.220542475,3.149128906,2.93323627,2.019084636,1.663160247,1.607701637,1.560731584,1.535959903,1.474042397,1.402434563,1.366724882,1.309537436,1.259043597,0.587734053,-0.075014596,0.275894654,0.286306364,0.184797926,0.103722752,0.078330671,0.025942976,-0.00625467,-0.243775783,-0.307577023,-0.303777827,-0.333982296,-0.289251561,-0.259770775,-0.267534008,-0.243703784,-0.186060861,-0.141099023,-0.408451131,-0.356806911,-0.087416478,-0.150800099,-0.161895078,-0.110721648,-0.02521845,0.052927459,0.091966227,0.140930441,0.143424102,-0.100811873,-0.119626404,0.126345811
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,,3.743749184,3.396792821,3.601381347,3.672397787,3.740093126,3.918820252,3.800045523,3.486078635,3.105873881,3.166748523,3.358706293,3.616099233,3.587062136,3.249774952,3.644230465,4.096198251,3.768503682,3.600309305,3.529329934,3.399151038,2.121643873,0.527715863,0.952895929,0.836518734,0.812961309,1.571089819,1.527153117,0.59408014,0.378878028,0.410625471,0.315232607,-0.095288006,-0.186877378,-0.062270801,0.072893684,-0.009232909,-0.083134565,-0.166775353,0.124635398,0.34732284,0.208705848,0.27542978,0.501717529,0.505556858,0.610744329,0.754828506,0.992921734,0.592002543,1.332023315,0.864262622,0.634096087,0.634585791,0.556609215,0.519395852,0.492566224,0.51660008,0.532404309,0.855189456,1.210111177,1.208242315,0.827932555,0.767982604,1.025591953
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,,1.57546955,1.874343257,1.837287224,1.97585651,2.120643508,2.058885633,1.805278457,1.562973063,1.663924976,1.859589315,1.33878953,0.690739983,0.55874058,0.671410635,0.655070864,0.450676541,0.440875147,0.376780826,0.304992682,0.288483542,0.135563962,0.057198082,0.045261032,0.090879263,0.165170454,0.232566965,0.333675662,0.459595026,0.667186851,0.772605483,0.806717928,0.775036132,0.766603466,0.896130161,0.707393346,0.266461164,0.090620062,0.088869607,0.111265022,0.193899955,0.322021444,0.399152958,0.446938734,0.466911457,0.472320308,0.694032981,0.928518962,0.965653049,1.035806601,1.033750395,1.038087702,1.117727362,1.215745795,1.353460114,1.411616216,1.601319652,1.685372102,1.488150675,1.330044339,1.028940022,0.896813772,0.9680324,0.750326881
Eswatini,SWZ,Urban population growth (annual %),SP.URB.GROW,,12.50803631,12.45786197,12.45112591,12.49743288,12.55359769,12.3998451,10.35688183,10.24314964,10.1598745,10.16190103,10.1572522,10.15677305,10.09891133,10.12426715,10.15604901,10.19449773,6.02515682,5.352269494,5.401847283,5.398048196,4.983680946,4.98593685,5.32414556,5.325908044,5.67889438,5.907006948,5.855014007,6.625897996,5.894777609,5.335550874,6.080496948,5.882148786,4.971762103,1.983975777,1.926558087,4.01454777,3.313564866,0.872116904,0.728673843,0.607975031,0.473260034,0.321764412,0.180194362,0.071140323,-0.006349757,-0.038107013,0.209831704,1.524070684,1.438849962,1.433000901,1.468167469,1.202297037,1.270862013,1.322466109,1.364645734,1.434737293,1.478062835,1.515573004,1.550362947,1.728736141,1.795086063,1.630781685,1.625937395
Sint Maarten (Dutch part),SXM,Urban population growth (annual %),SP.URB.GROW,,8.751515534,9.348277453,9.327261327,9.057201306,8.786380811,8.518723568,8.439632237,8.250495704,7.915153169,7.718470832,7.328609183,7.021935579,7.000721064,7.000741043,6.90249531,6.698471831,6.592892235,6.452623243,6.18274763,5.89617888,7.024994268,9.327313821,9.953835629,9.269827961,8.708767792,8.247687751,7.855910235,7.499107013,7.241988814,7.040473911,6.852589229,4.987545539,1.513453407,-0.276912603,-0.438964246,-0.590421675,-0.686848799,0.144149941,-0.500610762,-1.834377687,0.265056848,0.576764882,2.233060387,3.177252874,1.597004887,1.294185282,1.100350126,0.451494681,0.803499822,-0.532990983,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,0.429212785,-0.971569486,0.822710285,1.817260058,1.755088927,0.883323861,0.441198814,0.670317314
Seychelles,SYC,Urban population growth (annual %),SP.URB.GROW,,6.507996898,6.308610281,6.142248824,6.05023201,5.985027605,5.922905261,5.817961126,5.727772572,5.614380878,5.507058981,5.21954661,5.977638426,4.996668151,5.207078338,5.603969446,5.230437537,5.203856236,0.82095017,0.827188238,0.881261332,1.190490251,0.555364149,-0.151157327,0.562531928,0.780400402,0.592148806,4.215769137,0.343175297,0.603608752,0.529930534,1.406289032,0.571339893,2.230870458,2.848346226,1.689056155,1.718875211,1.459422564,2.27544601,2.316454511,1.281485445,0.509490029,3.50963506,-0.647708794,0.146395625,1.011805099,2.657481315,1.11733006,2.871116683,1.056577506,3.483103026,-1.912491213,1.724344404,2.612570503,2.345132353,3.01082827,2.112626726,1.99105668,1.715478237,1.639929355,1.599350957,1.542897257,,0.635085507
Syrian Arab Republic,SYR,Urban population growth (annual %),SP.URB.GROW,,4.604089206,4.684532758,4.717401941,4.754569396,4.789267752,4.820369586,4.84109174,4.861467414,4.887109835,4.91144159,4.344251212,4.202044929,4.146020843,4.130247339,4.152736043,4.156633303,4.148775386,4.157914732,4.148247285,4.119649618,4.07052459,3.770230814,3.79618974,3.911068009,3.886379099,3.852997104,3.798280444,3.714030389,3.60491259,3.493764219,3.38800588,3.307289082,3.272844791,3.229291397,3.449332661,3.45892963,3.377271366,3.314736067,3.267993867,3.236872257,3.248637417,3.274437476,3.267062746,3.339709207,3.405903172,5.138976174,7.00755747,4.322216035,2.288734347,2.966202597,-0.106750485,-2.447956641,-6.968186985,-8.830483012,-3.126994421,0.008044426,1.351555982,3.057177383,5.088914985,4.486091992,3.784692803,4.829591849,5.980716964
Turks and Caicos Islands,TCA,Urban population growth (annual %),SP.URB.GROW,,1.079481914,0.847931348,0.731532158,0.834699094,0.863625375,0.714033737,0.850164526,0.808014233,0.593059474,0.693243678,2.085189206,3.425106208,3.62742386,3.682916619,3.932588959,4.036615006,3.933941456,3.940745258,3.81628605,4.705316446,8.33530303,8.441525509,8.081690526,7.769683333,7.416934557,7.053415425,6.76933906,6.483378049,6.137514837,6.416332827,6.751370032,6.927201216,6.609651933,6.340663255,6.053659752,5.809694042,5.564590931,5.411392078,5.299750125,5.146600252,5.308371486,5.834116181,6.087693748,5.733248929,5.4412953,5.223566393,5.019951697,4.857577892,4.671491322,4.43687239,4.087419106,4.489671663,5.038092539,4.457766377,4.716766116,4.917741979,4.417156722,4.344253713,4.046567587,3.002772626,2.117605419,1.523812217,0.995447718
Chad,TCD,Urban population growth (annual %),SP.URB.GROW,,5.838865683,5.844540384,5.853355274,6.492150888,8.403976723,8.322342376,8.27123386,8.261979724,8.247906071,8.286798811,8.269440971,8.35949459,8.085920865,7.968110218,7.764023602,7.559446344,7.36506399,7.265659014,3.090909871,1.163382119,1.055180759,5.763237225,6.013274122,2.287244285,1.972841424,4.012103443,4.522940473,4.399387124,4.378623155,3.730904647,4.642772823,5.224120364,3.091378748,2.368840469,4.54346576,4.575234504,3.56963295,3.560308977,3.63003125,3.56712411,3.482520996,3.595700247,4.122533259,4.587731966,4.143264578,3.692013797,3.542804178,3.596653239,3.669146723,3.640735801,3.80779169,3.88585228,4.034612029,4.125793921,3.821269132,3.865598021,4.119566294,4.25364266,4.24412488,4.190490624,4.267461907,4.293859527,4.336164326
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population growth (annual %),SP.URB.GROW,,2.669366419,4.043042039,5.284722405,5.148598057,1.995085104,2.450026705,2.512107815,2.553644935,2.6575229,2.699078281,2.855108365,2.742438254,3.086928757,3.331487467,2.230132844,2.643201049,2.531459537,3.786417061,5.019036487,5.014337467,5.05985335,5.142309202,4.553610207,4.446436224,4.433601094,4.479865975,4.525891229,4.49824477,4.408733178,4.334657611,4.41592,4.314650559,4.216147413,4.159608638,4.08173905,4.022316268,3.954458778,3.860303773,3.731735218,3.65378531,3.845919471,3.932987927,3.831572065,3.739149447,3.656064652,3.496424446,3.371637641,3.305447648,3.224699169,3.152210163,3.001931744,2.994271549,2.919518136,2.833123657,2.739836145,2.682294559,2.640985956,2.448770909,2.276838193,2.102112089,1.890920058,1.734129309,1.616467488
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population growth (annual %),SP.URB.GROW,,3.199888419,3.09264205,3.063269007,3.026265875,2.938631035,2.651170092,2.659872232,2.603494803,2.50969224,2.375817372,2.293334616,2.297422548,2.260225011,2.234317177,2.176269,2.165793025,2.12155416,2.076706297,1.89807726,1.745970127,1.899548555,1.924729193,1.927500875,1.989559749,1.936080577,1.835601608,1.785815133,1.730226972,1.345188718,0.921050941,0.779866587,0.541458797,0.422026606,0.325559878,0.233508598,0.239620476,0.221332843,0.207732099,0.152519855,0.06833593,0.086293097,0.131051897,0.255905191,0.321680279,0.34770558,0.382307328,0.348881579,0.5398582,0.652301044,0.693526006,0.720747249,0.667277715,0.709181694,0.720173137,0.743901153,0.742002603,0.701458642,0.68142569,0.710788138,0.545073652,0.428697194,-0.996640229,0.283423548
Togo,TGO,Urban population growth (annual %),SP.URB.GROW,,9.655510797,9.596879255,9.582359769,9.825675961,10.32197833,10.91834537,11.3524212,11.43953289,11.13973551,9.276958528,4.630195531,4.264366515,4.039584229,3.94000068,3.870781208,3.837298649,3.807755654,3.817260968,3.937805522,4.195734162,4.482270716,4.749283514,4.872087239,4.827341875,4.665386943,4.523635082,4.503039625,4.487548994,4.431332295,4.394996193,4.350185514,4.303389254,0.74729082,1.768519392,5.877184994,5.21626001,4.639313973,4.296811109,4.287868064,4.204913713,4.061668144,3.959862213,3.946063349,3.956217978,3.915122997,4.117954955,4.208897717,4.147478343,4.070555192,3.944936039,3.975713476,3.945288006,3.886964983,3.848413739,3.812321151,3.794268623,3.773862644,3.742365401,3.71241467,3.689331238,3.662659531,3.621040501,3.57858644
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,,3.528451237,3.576980988,3.592231236,3.591126913,3.591324627,3.551238119,3.502405532,3.451458972,3.401590447,3.909233035,5.412728107,5.346673445,5.278819458,5.16780891,5.025671889,4.875030541,4.76296944,4.697725617,4.606431469,4.23119486,3.098838532,3.013981276,2.964814377,2.915101832,2.852576908,2.797060769,2.738802676,2.695207157,2.625023528,2.52840311,2.13831094,2.05756601,2.032290949,2.002698016,1.947075383,1.884227423,1.850418655,1.795486212,1.686640045,2.331801421,4.556026722,4.474752837,4.37497522,4.275459211,4.154375389,4.07168495,4.010613874,3.930471701,3.824200624,3.711024875,2.547578443,2.301748546,2.240294567,2.15858538,2.062649241,2.012315624,1.951782283,1.834209097,1.729252359,1.680538744,1.590521255,1.51607961,1.495591243
Tajikistan,TJK,Urban population growth (annual %),SP.URB.GROW,,4.679226656,4.692135064,4.66877465,4.634281362,4.578726141,4.523690391,4.477329737,4.446721566,4.388173952,3.431103988,2.325902832,2.275974012,2.267627409,2.267716386,2.297305484,2.316488779,2.331178117,2.306871048,2.260453609,2.220576452,2.180164919,2.176302515,2.199773388,2.240719176,2.223313273,2.280521218,2.406260325,2.424845507,2.0019336,1.080864103,0.712827645,-0.045452875,-0.751657701,-0.359392367,0.048009284,0.114368262,-0.554397424,-1.262319719,-1.393827663,0.366344815,2.149485274,2.060718781,1.986321679,1.914414739,1.87121216,1.841810564,1.846389433,1.885024299,1.954012491,2.037844352,2.120342545,2.270346716,2.405515168,2.553054807,2.672683193,2.740342038,2.755314141,2.806342959,2.905309095,2.903235657,2.941060564,2.926889907,2.845085137
Turkmenistan,TKM,Urban population growth (annual %),SP.URB.GROW,,3.778973976,3.765648295,3.720103339,3.643566277,3.549911687,3.444408053,3.350501422,3.261897158,3.197740199,2.974464554,2.72751171,2.692289348,2.656873068,2.628005456,2.570946673,2.506989518,2.449318072,2.404912816,2.201988114,1.953824557,1.948328985,1.987019527,2.031517732,2.084005339,2.166605887,2.253244425,2.288253047,2.23624746,2.345156154,2.508060256,2.503122885,2.50848971,2.457782738,2.292651514,2.373134128,2.245377056,1.93861742,2.036692496,2.049006089,1.989703424,1.919980495,1.855171621,1.753341276,1.751364984,1.871101872,1.929922364,1.99573763,2.086618842,2.206373826,2.325528708,2.433458497,2.523502253,2.582314594,2.600641869,2.597396269,2.569130427,2.520958091,2.46343956,2.405489494,2.378293715,2.365597605,2.323835385,2.265175063
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population growth (annual %),SP.URB.GROW,,4.560089645,4.553221675,4.515866234,4.477232297,4.30835214,4.235493369,4.158810447,4.088978637,4.01223545,3.940045737,3.873069966,3.81632649,3.744986725,3.700999133,3.659031019,3.61024642,3.601266909,3.5925063,3.540948294,3.457732251,3.29256573,3.183142452,3.131916419,3.077937727,3.01362658,2.93738549,2.872405117,2.825851234,2.770003106,2.740370907,2.676338903,2.589832927,2.526944178,2.49750778,2.44486842,2.355204032,2.319378057,2.265437667,2.191593605,2.131154997,1.949435892,1.854501104,1.783846288,1.726039728,1.688006668,1.640394203,1.595705253,1.547387885,1.51143953,1.448769522,1.533533875,1.506085729,1.462319501,1.432627457,1.406505047,1.378783639,1.337050206,1.271205045,1.212674586,1.129465274,1.015978544,0.997586054,1.067373296
Timor-Leste,TLS,Urban population growth (annual %),SP.URB.GROW,,3.024600482,4.151774718,4.173335423,4.190962758,4.218688803,4.251043535,4.286661256,4.307542584,4.299392551,4.2959818,4.282863642,4.271672928,4.217538023,3.875024677,3.786418413,4.031761961,4.015714683,3.777505631,3.512735203,3.621441079,3.485740724,3.286250993,3.491626511,3.709536616,3.936035329,4.106584411,4.258140637,4.404458519,4.630261801,4.743542037,3.675205421,2.940141874,2.960308613,2.996374885,2.987233322,2.952661527,2.926218975,2.900096279,2.775896936,2.807489093,3.109978007,3.297791164,3.307102396,3.495638015,3.714869095,3.842135601,3.724940385,3.561033704,3.383763133,3.375088752,3.468604738,3.430262788,3.304223489,3.206639787,2.973230166,2.756419605,2.718689499,2.690019618,2.662207282,2.713832585,2.788886914,2.717630257,2.612668423
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population growth (annual %),SP.URB.GROW,,4.696076404,4.701320162,4.730347587,4.741398596,4.810277886,4.676005949,4.461040244,4.483631232,4.450781762,4.415614811,4.29121637,4.273262846,4.268654816,4.23187797,4.36935842,4.797685929,4.590207687,3.823434376,3.857253088,4.292460252,4.67467564,4.610236981,4.287157048,4.324888524,4.168244851,4.119721398,3.909141077,3.568016558,3.456531808,3.5414068,3.452677165,3.285386677,2.990264031,2.861698989,2.788714647,2.657892068,2.639239363,2.675541757,2.659332178,2.664402073,2.653748904,2.44238519,2.400574601,2.576791714,2.650511532,2.60767843,2.50518449,2.495972969,2.531857884,2.557871683,2.254753257,2.22162595,2.53870858,2.700848151,2.683353101,2.385257597,2.208281664,2.223117293,2.210338485,2.102021793,2.011528373,1.989685274,2.011429261
Tonga,TON,Urban population growth (annual %),SP.URB.GROW,,4.993622697,4.955156465,4.932547562,4.922694077,4.876705908,4.750675768,3.3368412,2.21589028,2.010384583,1.884884665,1.776891007,1.696090648,1.629710409,1.6785347,1.729761386,1.684832385,1.636563396,1.439818755,1.330330275,1.249339943,1.171138589,1.11459237,1.078677094,1.071841777,1.051221365,1.04486463,0.820835472,0.701471435,0.584560323,0.496434303,0.427370102,0.394582765,0.370992387,0.382796639,0.385711633,0.362437898,0.591049091,0.798433279,0.757984915,0.726874043,0.717423739,0.695611253,0.707393096,0.723009202,0.685116831,0.65202562,0.607436872,0.507410882,0.428884157,0.454927158,0.440975627,-0.134867137,-0.609163192,-0.6651465,-0.70198376,-0.621359645,-0.502339175,-0.418496487,-0.292343691,0.255333307,0.741700288,0.882029903,1.002605487
South Asia (IDA & IBRD),TSA,Urban population growth (annual %),SP.URB.GROW,,3.197729814,3.52897579,3.534896277,3.538718883,3.483485307,3.423530254,3.41724628,3.457785622,3.485415081,3.484128316,3.559722003,3.9939152,4.087716932,4.173321746,4.295818749,4.284712372,4.304138808,4.331929263,4.366057899,4.453790481,4.160488188,3.543897855,3.561058401,3.538879843,3.52479854,3.508792801,3.471923587,3.456290523,3.418127751,3.360958735,3.253236922,3.121302327,3.134084899,3.115886142,3.052359725,3.004561902,2.963043313,2.928894764,2.882716988,2.858390371,2.981058354,3.17455821,3.089693075,3.005060163,2.917051299,2.8208952,2.733291383,2.687528044,2.679238782,2.680249364,2.662344076,2.619869453,2.562912343,2.52054985,2.46937439,2.468597805,2.48688604,2.475258263,2.449412019,2.441410989,2.357635334,2.267234428,2.374248279
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population growth (annual %),SP.URB.GROW,,4.569348367,4.646302742,4.768396236,4.860071136,4.92250038,4.860352772,4.878933076,4.923300138,4.958345352,4.873853754,5.024156482,5.068876242,5.078130356,5.057091498,5.08220315,5.068116584,4.951149967,5.069521073,4.904357271,4.725092655,4.867743116,4.884449024,4.878855547,4.968096098,5.171414656,5.263988848,5.2409374,5.105173343,4.997176202,4.9080718,4.366437063,4.249742981,4.220640244,4.142857561,4.034305146,3.856878727,3.838816051,3.831585571,3.830225444,3.846911711,4.067790627,4.098006748,4.094759853,4.113285132,4.162252744,4.153520532,4.033148401,4.292449177,4.283528756,4.286644947,4.272250615,4.208538313,4.196770574,4.207500213,4.233538928,4.130224035,4.056057632,4.070872555,4.032824777,4.000593942,3.924424843,3.861604805,3.84689063
Trinidad and Tobago,TTO,Urban population growth (annual %),SP.URB.GROW,,4.554010282,4.315775207,4.211220275,4.103037564,3.961168144,3.806988184,3.642169857,3.480562556,3.313756801,3.202760484,3.254503516,3.372950492,3.379884787,3.348561438,3.294978119,3.24129903,3.214903003,3.244473956,3.267176239,2.997578901,1.658751407,1.6082172,1.562889316,1.491409975,1.607758528,1.718072256,1.575432392,1.408364809,1.267570208,1.155905826,1.102883551,1.060735059,0.992088822,0.905891495,0.825822665,0.761997548,0.689029206,0.663097743,0.665755878,0.626582982,0.141554615,0.213094184,0.224522783,0.221355854,0.237478767,0.228696523,0.22962974,0.226860082,0.252415379,0.300222369,0.336741684,0.419794635,0.457984321,0.468286774,0.477664656,0.495334043,0.544895878,1.710358986,1.013757826,-0.068181047,0.589568826,0.49284978,0.439364045
